New_Strength,Price_GridCI_Pearson,Status
0.9766105944496539,0.5098231133077721,1
0.9780310070152294,0.5144851730275956,0
0.9781287667305454,0.5127868346518905,0
0.978206772799721,0.5108578872454139,0
0.9782093220841532,0.5075029070718313,0
0.9781324057189186,0.5005719197852602,0
0.9780200657252356,0.49850755857968854,0
0.9780685680993104,0.5002970070772381,0
0.97855618387343,0.5129560404789896,0
0.9789063416445222,0.5212494124314272,0
0.9792997041102494,0.5206405147448779,0
0.979206456441291,0.5208704776087496,0
0.9790190516373636,0.5347267365931578,0
0.979025765672744,0.5309814956172179,0
0.978941452754457,0.532629047060199,0
0.9789165901147139,0.5287150623508705,0
0.9787774538040122,0.5264408042842371,0
0.9787076447877698,0.5229332432156548,0
0.9791357309793447,0.5245847068343346,0
0.97949564131873,0.5317454175423099,0
0.9802352909722398,0.5467371539085448,0
0.9808304334711346,0.5612630626319112,0
0.9815731196374158,0.5784742902213924,0
0.9817889549609705,0.5837570371414563,0
0.9820777630222401,0.5923399292496169,0
0.9821790587764758,0.6014992983230304,0
0.9811972715984992,0.6010511829508027,0
0.9797902927141022,0.5973230002936399,0
0.9727112108245187,0.5521410692029881,1
0.9718080916774534,0.5573719910159489,1
0.9720147616774153,0.5629583186370288,1
0.9723420465881483,0.5695213609711098,1
0.9723826944571835,0.5686304568972623,1
0.9721492683805479,0.5653940527720106,1
0.9721471360787111,0.5662623774634287,1
0.9722486098638865,0.5665011471560775,1
0.9724199921599828,0.5635381619063453,1
0.9724486620513515,0.5593246108235809,1
0.9724531873185025,0.5561343310507855,1
0.9725683121490556,0.5471677627892594,1
0.9726883471015004,0.542553223101517,1
0.9729198275522781,0.538086395785515,1
0.972929919247115,0.5323273835699175,1
0.9732373489397593,0.5433976506943244,1
0.970132947733314,0.5372234545798176,1
0.9648605256467939,0.5189013017264746,1
0.9601130132445589,0.5049041479481768,1
0.9558759047097619,0.49877035282819004,1
0.9522891226270225,0.49723348561680825,1
0.9519959279035678,0.5026138692501435,1
0.9521305329608415,0.5061354639997703,1
0.9523246900521154,0.5106975318545885,1
0.9528356120139776,0.517123638076982,1
0.9537063110834955,0.5299920291649758,1
0.9541304335182414,0.534862037700893,1
0.95468126700585,0.5424562762894423,1
0.9548132345464349,0.5452144537300279,1
0.9552732193459204,0.54975477813326,1
0.955434438745939,0.5487665674692236,1
0.9559983295556764,0.5421119355422103,1
0.9564230590074033,0.5356441725333123,1
0.9566557116239706,0.5303422782216187,1
0.957113750935954,0.518865993722376,1
0.9576493988027954,0.5102287610827555,1
0.9584431300012817,0.49978027808047176,1
0.9591887426955468,0.49705595840570777,1
0.9597154872445224,0.4984489745079383,1
0.959969243964546,0.5038625610257491,1
0.9603454979045674,0.5094646446383244,1
